ID	Choice	Relacao	Age	D_Senior	D_Male	Income	D_Wealth	License	QtdVeic	D_Veic	D_TripChain	Destino	D1_CT	D2_EDU	Frequence	D1_Turista	D2_Assiduo	D_Fds	D_Quinzenal	D_Mensal	Distance_1	TTime1_1	Cost_1	Distance_2	TTime1_2	Cost_2
3175	2	1	33	0	1	3000	0	1	1	0	1	6	0	1	5	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
3179	1	5	25	0	1	3000	0	1	2	1	0	3	0	0	5	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
3180	2	1	56	1	1	4000	0	1	1	0	1	11	0	0	5	0	1	1	0	0	36	0.8	12.02	45.3	2.53	24.1
3183	2	1	25	0	0	6000	0	1	1	0	0	2	0	1	2	1	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3187	2	1	22	0	0	3000	0	1	1	0	1	6	0	1	5	0	1	0	0	0	5.1	0.17	1.7	8	0.83	3.8
3189	2	1	22	0	1	20000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3194	2	1	27	0	0	5000	0	1	1	0	0	6	0	1	3	0	0	0	0	0	5.1	0.17	1.7	8	0.83	3.8
3195	1	7	45	0	0	16000	1	1	2	1	0	2	0	1	5	0	1	0	0	0	9.9	0.23	3.31	11.96	1.1	3.8
3196	1	1	21	0	1	7000	0	1	1	0	1	11	0	0	3	0	0	0	0	0	19.2	0.33	6.41	17.6	1.75	13.8
3197	1	2	50	1	0	18000	1	1	2	1	0	2	0	1	5	0	1	0	0	0	17.9	0.42	5.98	22.34	1.9	3.8
3205	2	1	22	0	0	5000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	20.4	0.4	6.81	20	1.77	9.3
3213	2	1	22	0	1	3000	0	1	1	0	0	6	0	1	5	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
3218	1	1	58	1	0	7000	0	1	1	0	1	6	0	1	5	0	1	0	0	0	13.5	0.4	4.51	16.4	1.63	3.8
3219	1	2	29	0	0	7000	0	1	1	0	0	6	0	1	0	1	0	0	0	1	14.2	0.33	4.74	15.9	1.38	3.8
3221	2	1	22	0	1	1000	0	1	1	0	1	8	1	0	5	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
3222	1	5	29	0	0	6000	0	1	3	1	0	8	1	0	5	0	1	0	0	0	9.9	0.23	3.31	11.96	1.1	3.8
3227	1	1	24	0	1	8000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3231	1	1	19	0	1	7000	0	1	3	1	0	1	0	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3237	2	7	34	0	1	16000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	7.1	0.17	2.37	10.9	0.93	3.8
3241	1	2	49	1	0	9000	1	1	1	0	1	8	1	0	1	1	0	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3247	1	7	52	1	1	20000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3250	1	2	35	0	0	12000	1	1	2	1	0	2	0	1	5	0	1	0	0	0	41.5	0.83	13.86	51.1	4.6	29.8
3251	1	1	25	0	0	7000	0	1	1	0	1	8	1	0	4	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3256	1	4	54	1	0	9000	1	1	3	1	1	8	1	0	5	0	1	0	0	0	10.1	0.28	3.37	12.1	1.28	11.85
3257	1	2	22	0	1	5000	0	1	1	0	1	8	1	0	5	0	1	0	0	0	10.7	0.28	3.57	12.4	1.22	18.7
3262	1	5	26	0	1	4000	0	1	3	1	1	10	0	0	5	0	1	1	0	0	12.4	0.25	4.14	21.1	1.37	10.7
3271	2	1	22	0	1	3000	0	1	2	1	0	2	0	1	5	0	1	1	0	0	12.3	0.33	4.11	20.7	1.38	7.5
3273	1	1	24	0	0	24000	1	1	2	1	0	9	0	0	4	0	1	0	0	0	17.9	0.42	5.98	22.34	1.9	3.8
3274	2	1	21	0	0	5000	0	1	1	0	0	9	0	0	3	0	0	0	0	0	16.1	0.37	5.38	16	1.23	7.5
3275	1	6	44	0	1	1000	0	1	2	1	0	4	0	0	5	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
3278	2	2	25	0	1	10000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3280	2	1	24	0	0	6000	0	1	1	0	1	6	0	1	5	0	1	0	0	0	27.5	0.53	9.19	37.1	1.7	10.7
3281	2	1	22	0	0	35000	1	1	1	0	1	6	0	1	3	0	0	0	0	0	14.2	0.27	4.74	19	1.58	3.8
3284	1	1	20	0	0	10000	1	1	3	1	0	6	0	1	3	0	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3285	1	2	30	0	1	5000	0	1	1	0	0	8	1	0	3	0	0	0	0	0	5.8	0.12	1.94	7.7	0.8	3.8
3286	1	1	34	0	1	6000	0	1	1	0	0	11	0	0	0	1	0	0	0	1	31.7	0.57	10.59	46.2	2.23	10.7
3293	1	7	60	1	1	35000	1	1	3	1	0	8	1	0	4	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3299	2	1	23	0	1	2000	0	1	1	0	1	6	0	1	3	0	0	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
3302	2	1	19	0	0	16000	1	1	1	0	1	9	0	0	1	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3307	2	2	43	0	1	8000	1	1	1	0	0	8	1	0	3	0	0	0	0	0	29.4	0.53	9.82	41.5	1.9	10.7
3312	1	2	27	0	0	4000	0	1	1	0	0	2	0	1	1	1	0	0	0	0	5.8	0.12	1.94	7.7	0.8	3.8
3314	1	1	29	0	0	35000	1	1	3	1	0	8	1	0	0	1	0	0	0	1	27.4	0.45	9.15	27.17	2.25	12.1
3316	2	2	25	0	1	5000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
3318	2	2	25	0	0	5000	0	1	3	1	1	8	1	0	4	0	1	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
3319	2	2	31	0	1	18000	1	1	2	1	1	8	1	0	0	1	0	0	1	0	11	0.27	3.67	12.9	1.33	16.59
3320	2	2	38	0	1	16000	1	1	1	0	1	8	1	0	0	1	0	0	0	1	27.9	0.53	9.32	36	1.82	10.7
3325	1	7	53	1	1	8000	1	1	1	0	0	2	0	1	5	0	1	1	0	0	9.1	0.2	3.04	11	1.1	16.6
3327	2	1	20	0	1	2000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	27.5	0.53	9.19	37.1	1.7	10.7
3328	2	2	26	0	0	10000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3332	1	7	37	0	1	8000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3335	1	2	36	0	0	10000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3338	2	1	19	0	1	16000	1	1	2	1	0	8	1	0	4	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3342	1	1	25	0	1	14000	1	1	3	1	0	1	0	1	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3344	1	2	56	1	1	12000	1	1	1	0	1	8	1	0	2	1	0	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3345	2	1	22	0	1	2000	0	1	1	0	0	6	0	1	4	0	1	0	0	0	27.9	0.53	9.32	36	1.82	10.7
3350	2	1	22	0	1	3000	0	1	1	0	0	6	0	1	2	1	0	0	0	0	12.6	0.27	4.21	12.5	1.17	3.8
3351	1	7	40	0	0	10000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	15.9	0.35	5.31	21.8	1.87	3.8
3355	1	2	62	1	1	26000	1	1	1	0	1	8	1	0	0	1	0	0	1	0	17.9	0.4	5.98	28.1	1.78	3.8
3356	1	2	26	0	0	20000	1	1	3	1	0	1	0	1	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3360	2	1	55	1	0	4000	0	1	1	0	0	6	0	1	2	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3369	2	1	29	0	1	10000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	17.6	0.4	5.88	23.71	2.02	3.8
3373	1	5	31	0	1	10000	1	1	1	0	0	10	0	0	5	0	1	0	0	0	12	0.32	4.01	11.3	1.18	10.5
3374	1	2	45	0	1	28000	1	1	1	0	0	2	0	1	0	1	0	1	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3377	1	1	23	0	0	10000	1	1	1	0	1	6	0	1	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3379	2	1	29	0	0	4000	0	1	1	0	0	8	1	0	0	1	0	0	0	1	13.1	0.38	4.38	14.7	1.33	3.8
3383	1	1	21	0	0	2000	0	1	2	1	1	1	0	1	5	0	1	1	0	0	12.3	0.33	4.11	20.7	1.38	7.5
3385	1	4	32	0	0	5000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
3389	2	2	24	0	0	3000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	50.3	0.9	16.8	54.8	3.57	21.5
3391	1	2	28	0	1	14000	1	1	3	1	0	8	1	0	2	1	0	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3398	1	2	25	0	0	4000	0	1	2	1	0	2	0	1	5	0	1	0	0	0	15.9	0.35	5.31	21.8	1.87	3.8
3406	1	2	29	0	1	20000	1	1	3	1	1	8	1	0	2	1	0	0	0	0	17.6	0.4	5.88	23.71	2.02	3.8
3409	2	1	21	0	0	14000	1	1	2	1	1	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3411	2	2	34	0	0	8000	1	1	1	0	0	8	1	0	0	1	0	0	1	0	64.88	1.03	21.67	75.19	4	27
3418	2	1	23	0	0	4000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	15.9	0.35	5.31	21.8	1.87	3.8
3419	1	1	22	0	1	12000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	20.4	0.4	6.81	20	1.77	9.3
3420	1	1	22	0	0	7000	0	1	1	0	0	6	0	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3426	2	1	56	1	0	5000	0	1	1	0	0	2	0	1	0	1	0	0	1	0	20.4	0.4	6.81	20	1.77	9.3
3427	2	1	23	0	0	2000	0	1	2	1	1	6	0	1	3	0	0	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
3431	2	1	19	0	0	12000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	12.4	0.4	4.14	14.82	1.58	3.8
3440	1	2	27	0	0	7000	0	1	2	1	1	2	0	1	0	1	0	0	1	0	11.6	0.28	3.87	13.4	1.15	3.8
3444	1	2	26	0	0	7000	0	1	1	0	0	6	0	1	0	1	0	0	1	0	16.2	0.38	5.41	17.3	1.45	3.8
3446	1	6	30	0	1	7000	0	1	1	0	0	8	1	0	4	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3447	1	2	34	0	1	14000	1	1	2	1	0	2	0	1	3	0	0	0	0	0	20.4	0.4	6.81	20	1.77	9.3
3448	1	6	27	0	0	9000	1	1	2	1	0	8	1	0	4	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
3461	2	1	25	0	1	12000	1	1	1	0	1	7	0	0	2	1	0	0	0	0	8.4	0.25	2.81	9.7	1.02	3.8
3471	2	2	37	0	0	4000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	14.7	0.38	4.91	14.9	1.65	11.4
3473	1	1	29	0	1	20000	1	1	2	1	0	8	1	0	0	1	0	0	1	0	17.9	0.42	5.98	22.34	1.9	3.8
3475	1	4	30	0	1	5000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	6.8	0.15	2.27	6.6	0.62	3.8
3478	1	2	26	0	1	20000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3480	2	1	21	0	1	3000	0	1	1	0	1	11	0	0	2	1	0	0	0	0	27	0.48	9.02	27.5	2.35	3.8
3482	1	7	58	1	1	14000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	18.1	0.37	6.05	18.7	1.8	3.8
3485	1	2	30	0	0	10000	1	1	1	0	1	8	1	0	3	0	0	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
3488	2	1	20	0	0	4000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3490	2	1	25	0	1	10000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3491	1	2	27	0	1	3000	0	1	1	0	0	8	1	0	5	0	1	1	0	0	21.1	0.4	7.05	21	1.38	7.5
3494	1	1	49	1	1	10000	1	1	1	0	1	2	0	1	5	0	1	1	0	0	5.1	0.17	1.7	8	0.83	3.8
3497	1	1	22	0	1	16000	1	1	2	1	0	11	0	0	2	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3501	1	2	38	0	1	6000	0	1	2	1	0	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3504	2	1	20	0	1	4000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3505	2	1	51	1	1	4000	0	1	1	0	1	11	0	0	3	0	0	0	0	0	22.3	0.43	7.45	23.7	1.48	7
3513	1	1	25	0	0	10000	1	1	2	1	1	6	0	1	1	1	0	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3519	1	2	24	0	1	4000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
3532	2	1	24	0	0	8000	1	1	1	0	0	6	0	1	2	1	0	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3533	2	1	21	0	0	2000	0	1	1	0	0	2	0	1	5	0	1	1	0	0	27	0.52	9.02	31.5	2.7	14.2
3535	1	7	34	0	0	14000	1	1	3	1	1	2	0	1	5	0	1	1	1	0	28.1	0.6	9.39	38.7	1.87	10.7
3540	2	1	27	0	1	4000	0	1	1	0	1	11	0	0	5	0	1	0	0	0	10.7	0.23	3.57	12.9	1.28	16.59
3542	1	2	50	1	0	14000	1	1	2	1	0	8	1	0	2	1	0	0	0	0	12.6	0.27	4.21	12.5	1.17	3.8
3543	1	2	53	1	1	5000	0	1	1	0	0	8	1	0	3	0	0	0	0	0	53.3	1.07	17.8	71.2	6.62	22.1
3555	2	2	24	0	0	5000	0	1	1	0	0	7	0	0	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3556	1	1	22	0	0	5000	0	1	2	1	0	6	0	1	5	0	1	1	0	0	13.5	0.4	4.51	16.4	1.63	3.8
3558	2	1	24	0	0	10000	1	1	1	0	0	11	0	0	2	1	0	1	0	0	27	0.52	9.02	31.5	2.7	14.2
3564	2	7	55	1	0	12000	1	1	1	0	0	2	0	1	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3565	1	2	31	0	1	10000	1	1	1	0	0	7	0	0	0	1	0	0	0	1	14.9	0.33	4.98	18.9	1.32	12.4
3567	2	1	23	0	1	20000	1	1	1	0	1	8	1	0	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3571	1	1	25	0	1	35000	1	1	4	1	0	8	1	0	5	0	1	0	0	0	13.8	0.4	4.61	17.5	1.83	16.59
3572	1	6	32	0	1	22000	1	1	2	1	0	8	1	0	2	1	0	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3574	1	1	22	0	1	7000	0	1	3	1	0	8	1	0	5	0	1	0	0	0	11.9	0.32	3.97	14.6	1.45	16.6
3583	1	1	25	0	1	10000	1	1	2	1	0	2	0	1	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3584	2	4	40	0	0	10000	1	1	1	0	0	1	0	1	5	0	1	0	0	0	13.3	0.37	4.44	17	1.65	9.3
3589	2	2	26	0	0	5000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3591	2	1	24	0	1	4000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3592	2	6	47	1	0	6000	0	1	1	0	1	2	0	1	5	0	1	0	0	0	7.1	0.17	2.37	10.9	0.93	3.8
3593	1	2	27	0	0	10000	1	1	2	1	0	1	0	1	0	1	0	0	1	0	18.5	0.32	6.18	21.1	1.7	6.7
3601	2	1	20	0	1	2000	0	1	1	0	1	6	0	1	0	1	0	1	0	0	4.4	0.15	1.47	4.9	0.57	3.8
3603	1	2	37	0	0	35000	1	1	2	1	0	9	0	0	4	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3606	1	1	25	0	0	20000	1	1	2	1	0	6	0	1	3	0	0	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3613	1	2	25	0	1	10000	1	1	1	0	1	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3619	1	2	28	0	0	5000	0	1	2	1	0	2	0	1	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3625	1	1	20	0	0	16000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3632	1	7	72	1	1	16000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3634	2	1	31	0	0	5000	0	1	1	0	0	6	0	1	4	0	1	0	0	0	9.7	0.25	3.24	11.8	1.23	3.8
3637	2	1	20	0	0	9000	1	1	1	0	0	6	0	1	5	0	1	0	0	0	33.9	0.68	11.32	32.8	2.95	3.8
3639	2	4	42	0	0	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	20.4	0.4	6.81	20	1.77	9.3
3641	1	4	33	0	0	5000	0	1	2	1	0	8	1	0	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3644	2	1	23	0	0	10000	1	1	2	1	0	2	0	1	4	0	1	0	0	0	16.1	0.37	5.38	16	1.23	7.5
3648	1	7	31	0	0	14000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3649	2	2	28	0	0	10000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3657	2	3	25	0	0	10000	1	1	1	0	1	8	1	0	5	0	1	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
3659	1	1	25	0	0	35000	1	1	3	1	0	8	1	0	5	0	1	1	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3662	1	7	60	1	0	10000	1	1	1	0	0	8	1	0	3	0	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3663	2	3	23	0	0	9000	1	1	2	1	0	6	0	1	1	1	0	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3664	1	2	29	0	1	5000	0	1	1	0	1	8	1	0	1	1	0	1	0	0	5.8	0.12	1.94	7.7	0.8	3.8
3665	1	7	36	0	0	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3669	2	1	20	0	1	20000	1	1	2	1	1	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3671	1	6	33	0	1	4000	0	1	2	1	0	2	0	1	3	0	0	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3678	2	2	27	0	0	16000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3679	2	1	19	0	0	3000	0	1	2	1	0	2	0	1	3	0	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3680	2	1	20	0	0	3000	0	1	1	0	0	8	1	0	4	0	1	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
3682	1	7	56	1	1	18000	1	1	3	1	0	8	1	0	5	0	1	0	0	0	15.9	0.35	5.31	21.8	1.87	3.8
3684	2	1	19	0	0	4000	0	1	2	1	0	6	0	1	5	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3685	2	1	24	0	0	2000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	21.1	0.4	7.05	21	1.38	7.5
3686	1	7	31	0	1	8000	1	1	1	0	0	11	0	0	3	0	0	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
3689	2	1	45	0	0	10000	1	1	1	0	0	6	0	1	3	0	0	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3694	2	4	39	0	0	5000	0	1	1	0	1	8	1	0	5	0	1	0	0	0	13.8	0.4	4.61	17.5	1.83	16.59
3696	1	7	36	0	0	16000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	20.4	0.4	6.81	20	1.77	9.3
3698	2	2	23	0	0	10000	1	1	1	0	0	11	0	0	3	0	0	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3699	2	1	21	0	0	10000	1	1	1	0	0	6	0	1	5	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3701	2	1	21	0	1	7000	0	1	1	0	0	1	0	1	5	0	1	0	0	0	11.4	0.25	3.81	11	0.9	7
3702	1	5	29	0	0	6000	0	1	2	1	0	8	1	0	5	0	1	0	0	0	23.4	0.48	7.82	34	1.65	10.7
3703	1	6	24	0	0	7000	0	1	1	0	1	8	1	0	5	0	1	0	0	0	31.2	0.58	10.42	41.1	1.88	10.7
3704	1	6	61	1	1	22000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3706	1	7	53	1	0	8000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3707	2	1	20	0	1	6000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3711	1	2	26	0	0	20000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3712	1	2	32	0	1	12000	1	1	3	1	0	8	1	0	5	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
3714	1	7	35	0	1	10000	1	1	1	0	0	8	1	0	3	0	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3718	2	2	25	0	0	7000	0	1	2	1	0	8	1	0	2	1	0	0	0	0	36	0.63	12.02	38.4	3.57	29.9
3720	2	1	20	0	1	6000	0	1	2	1	0	8	1	0	5	0	1	0	0	0	16	0.38	5.34	17.7	1.3	7
3723	2	1	53	1	0	7000	0	1	1	0	1	8	1	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3725	2	1	20	0	0	2000	0	1	2	1	0	2	0	1	0	1	0	0	1	0	36.7	0.7	12.26	55.8	5	29.8
3728	1	1	27	0	0	6000	0	1	1	0	0	6	0	1	1	1	0	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
3733	2	4	28	0	0	8000	1	1	1	0	0	11	0	0	5	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
3738	2	1	27	0	1	2000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	76.5	1	25.55	82.9	6.97	21.3
3741	1	5	61	1	1	5000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	5.5	0.18	1.84	6.4	0.67	3.8
3745	2	1	22	0	0	14000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
3754	1	1	28	0	1	2000	0	1	1	0	0	11	0	0	5	0	1	0	0	0	14	0.32	4.68	17.4	1.58	5.4
3756	1	4	57	1	1	10000	1	1	1	0	0	9	0	0	5	0	1	0	0	0	7.4	0.17	2.47	9	0.83	3.8
3761	2	1	19	0	1	16000	1	1	3	1	0	8	1	0	2	1	0	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3763	2	1	22	0	0	1000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	14.7	0.38	4.91	14.9	1.65	11.4
3772	1	7	50	1	1	18000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3773	2	4	55	1	0	12000	1	1	1	0	0	1	0	1	5	0	1	0	0	0	18	0.32	6.01	19.9	1.68	3.8
3777	2	1	20	0	0	3000	0	1	1	0	1	6	0	1	3	0	0	1	0	0	17.9	0.32	5.98	20.3	1.5	7.5
3778	2	1	25	0	1	10000	1	1	2	1	0	6	0	1	2	1	0	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3779	1	1	22	0	0	10000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	17.6	0.4	5.88	23.71	2.02	3.8
3780	1	3	36	0	1	18000	1	1	1	0	0	8	1	0	0	1	0	0	0	1	13.1	0.38	4.38	14.7	1.33	3.8
3784	2	2	24	0	0	4000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	14.8	0.3	4.94	15.4	1.22	7
3788	1	2	33	0	1	6000	0	1	2	1	1	1	0	1	1	1	0	0	0	0	27	0.52	9.02	31.5	2.7	14.2
3791	1	1	20	0	1	30000	1	1	3	1	0	8	1	0	5	0	1	0	0	0	14.2	0.27	4.74	19	1.58	3.8
3792	1	2	25	0	0	12000	1	1	2	1	0	2	0	1	4	0	1	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
3794	2	2	27	0	0	10000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	12.3	0.25	4.11	14.88	1.4	3.8
3799	2	2	33	0	0	8000	1	1	1	0	0	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3801	2	1	28	0	1	2000	0	1	2	1	0	1	0	1	2	1	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3806	2	2	30	0	1	3000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	13.5	0.28	4.51	14.73	1.68	3.8
3808	1	3	30	0	0	30000	1	1	2	1	0	9	0	0	5	0	1	0	0	0	14.9	0.32	4.98	17.6	1.72	3.8
3811	2	1	23	0	1	4000	0	1	1	0	1	11	0	0	0	1	0	0	1	0	10.1	0.28	3.37	12.1	1.28	11.85
3814	1	7	63	1	1	14000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3819	2	1	23	0	1	3000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	11.4	0.25	3.81	11	0.9	7
3822	1	7	59	1	1	26000	1	1	3	1	0	8	1	0	5	0	1	0	0	0	17.4	0.4	5.81	22.9	1.97	3.8
3826	2	1	30	0	0	3000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	50.4	0.75	16.83	65	6.32	28.45
3827	1	7	58	1	0	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3830	1	1	25	0	1	14000	1	1	1	0	1	1	0	1	5	0	1	0	0	0	14.3	0.42	4.78	18.74	1.38	3.8
3834	2	7	55	1	1	12000	1	1	1	0	0	9	0	0	4	0	1	0	0	0	15.9	0.35	5.31	21.8	1.87	3.8
3836	2	1	23	0	1	1000	0	1	1	0	0	6	0	1	5	0	1	0	0	0	12.4	0.25	4.14	21.1	1.37	10.7
3847	2	1	59	1	0	4000	0	1	1	0	0	6	0	1	5	0	1	0	0	0	19.2	0.33	6.41	17.6	1.75	13.8
3849	2	1	24	0	1	1000	0	1	1	0	0	6	0	1	2	1	0	0	0	0	27.5	0.53	9.19	37.1	1.7	10.7
