ID	Choice	Relacao	Age	Male	Income	License	QtdVeic	TripChain	Destino	Frequence	Fds	Quinzenal	Mensal	TTime1_1	Cost_1	WalkTime_1	TTime1_2	Transbordo_2	Cost_2	WalkTime_2
3858	1	2	34	0	10000	1	1	0	2	5	0	0	0	0.17	30	10	0.5	1	6	15
3861	1	2	25	0	9000	1	2	0	2	0	0	1	0	0.5	10	2.5	1	1	8	25
3864	1	2	28	1	4000	1	1	0	8	5	0	0	0	0.33	12	5	1	0	8	15
3871	1	2	26	0	5000	1	1	0	8	5	0	0	0	0.5	6	10	1	0	8	15
3881	2	1	19	1	20000	1	1	0	8	4	0	0	0	0.5	10	2.5	0.67	0	6	15
3883	1	4	38	0	5000	1	1	0	9	4	0	0	0	0.67	20	15	1.67	1	12	10
3886	1	7	62	1	10000	1	1	0	8	5	0	0	0	0.33	20	2.5	0.83	1	6	10
3887	1	6	32	1	14000	1	1	1	9	2	0	0	0	0.67	16	2.5	2	1	10	15
3889	1	2	28	1	5000	1	1	1	11	3	0	0	0	0.5	10	2.5	1	1	8	15
3893	2	2	23	1	10000	1	1	0	8	5	0	0	0	0.5	12	10	1.5	1	14	10
3894	1	7	45	1	1000	1	1	0	2	5	0	0	0	0.5	30	15	0.83	0	8	15
3895	1	1	22	0	16000	1	4	1	8	3	0	0	0	0.67	16	5	1.17	1	8	35
3906	1	2	36	1	14000	1	2	1	2	1	0	0	0	1.17	30	5	2	1	10	15
3909	2	1	24	0	2000	1	1	1	6	5	0	0	0	0.33	10	5	0.83	0	8	40
3914	1	4	26	0	8000	1	2	0	2	5	0	0	0	0.5	10	2.5	0.83	0	10	15
3919	2	1	19	1	7000	1	1	0	8	5	0	0	0	0.67	12	2.5	1.17	1	2	2.5
3922	1	7	63	1	16000	1	1	0	1	5	0	0	0	0.33	10	5	1	1	8	10
3930	2	1	26	0	7000	1	1	1	8	5	0	0	0	0.83	20	5	1.33	1	8	5
3935	1	2	34	1	14000	1	1	1	6	3	0	0	0	0.5	14	10	1	1	12	20
3950	1	2	29	0	14000	1	1	0	8	3	0	0	0	0.33	10	60	1	1	10	25
3953	2	1	24	0	4000	1	1	0	2	5	0	0	0	1	20	2.5	2.5	1	12	5
3957	1	1	24	1	10000	1	2	0	8	5	0	0	0	0.5	14	2.5	1	1	8	25
3960	2	1	24	1	35000	1	2	1	2	5	0	0	0	0.5	10	3.75	1	1	6	10
3966	2	1	29	0	1000	1	1	0	6	4	0	0	0	0.915	18	2.5	2	1	12	5
3969	2	1	24	0	20000	1	1	0	6	5	0	0	0	0.33	10	5	0.67	1	8	45
3973	1	7	60	0	35000	1	2	0	8	2	0	0	0	0.67	30	5	0.585	0	6	15
3980	2	1	22	0	10000	1	2	0	2	5	0	0	0	0.83	20	5	1	1	10	5
3982	1	6	37	1	14000	1	2	0	2	5	0	0	0	0.5	10	10	0.67	1	8	10
3984	1	2	32	0	7000	1	2	1	8	0	0	1	0	0.67	18	5	1	1	8	10
3989	1	1	24	0	20000	1	3	0	2	5	0	0	0	1	20	2.5	1.17	1	10	15
3996	2	1	21	0	10000	1	1	1	6	2	0	0	0	0.5	10	3.75	1	1	8	10
4006	1	7	40	0	16000	1	2	0	2	5	0	0	0	0.83	30	5	0.83	1	8	15
4009	2	1	34	1	3000	1	1	1	2	4	0	0	0	0.915	18	2.5	0.83	1	18	30
4021	1	4	54	1	6000	1	2	1	11	5	0	0	0	0.33	10	35	0.33	1	14	2.5
4024	2	1	19	1	10000	1	2	0	8	5	0	0	0	0.5	18	15	1.33	1	8	30
4026	2	1	22	0	4000	1	1	0	8	3	0	0	0	0.83	20	5	1.17	1	12	35
4028	2	1	27	0	4000	1	1	0	6	5	0	0	0	0.5	10	5	0.67	0	8	10
4034	2	1	23	0	6000	1	1	0	2	5	0	0	0	0.67	12	10	1.5	1	8	15
4040	1	7	57	0	10000	1	2	0	2	5	0	0	0	0.67	14	5	0.915	1	11	12.5
4047	1	7	40	1	1000	1	4	0	2	5	0	0	0	0.5	10	2.5	0.83	0	8	15
4048	2	1	18	0	35000	1	1	0	2	5	0	0	0	0.915	20	5	1.33	1	12	20
4049	1	7	50	0	20000	1	2	0	2	5	0	0	0	0.83	30	10	0.67	0	8	15
4051	2	1	24	0	3000	1	1	1	2	5	1	0	0	1	20	2.5	1	1	18	70
4052	1	2	25	0	16000	1	3	0	2	5	0	0	0	0.83	14	5	0.67	0	8	15
4053	2	1	22	0	10000	1	2	0	2	1	0	0	0	0.5	10	5	1.33	1	10	15
4059	2	1	23	1	16000	1	1	0	8	5	0	0	0	0.67	16	5	1.17	1	8	35
4060	1	2	27	0	5000	1	3	0	2	5	0	0	0	0.83	10	2.5	1	1	8	15
4061	2	1	21	0	6000	1	1	1	2	4	0	0	0	0.835	14	20	0.5	1	18	10
4080	2	1	19	0	28000	1	1	1	8	5	0	0	0	0.5	12	5	0.5	0	8	15
4087	2	1	32	1	3000	1	1	1	2	3	0	0	0	1	18	10	0.67	0	12	30
4093	2	1	22	0	5000	1	1	0	6	4	0	0	0	1	30	2.5	2.17	1	8	15
4099	1	2	51	0	8000	1	1	0	11	4	0	0	0	0.67	8	2.5	1	1	8	10
4102	2	1	22	0	9000	1	2	0	8	5	0	0	0	0.67	20	10	1	1	8	5
4104	2	1	21	0	12000	1	2	0	2	5	0	0	0	0.33	10	2.5	0.67	0	12	2.5
4106	2	1	29	0	14000	1	2	0	8	5	0	0	0	0.67	20	10	0.83	1	2	10
4113	2	1	20	1	3000	1	1	0	2	5	0	0	0	0.75	30	6.25	1.33	0	6	40
4117	1	7	63	1	1000	1	2	0	8	1	0	0	0	0.5	20	10	1	1	8	10
4125	1	2	29	0	5000	1	1	1	6	1	0	0	0	0.33	6	2.5	0.83	1	8	2.5
4126	1	2	55	1	35000	1	2	0	8	0	0	1	0	0.67	30	15	0.83	1	8	15
4134	1	7	58	1	16000	1	1	0	8	3	0	0	0	0.67	30	10	1.17	1	8	35
4138	2	1	25	0	7000	1	1	1	11	4	0	0	0	0.5	14	3.75	1	1	8	25
4141	1	1	37	1	7000	1	1	1	1	3	0	0	0	1	10	2.5	0.67	0	8	15
4145	2	1	22	0	3000	1	2	0	1	5	0	0	0	0.67	19	6.25	2.5	1	10	15
4147	2	1	19	1	9000	1	1	0	8	4	0	0	0	0.5	12	3.75	0.83	1	14	10
4148	2	1	20	1	5000	1	1	1	11	0	0	1	0	1	30	7.5	1.5	1	2	15
4150	2	2	29	1	14000	1	1	1	8	0	0	0	1	0.5	10	3.75	1	1	8	5
4151	2	1	21	1	3000	1	1	0	8	5	0	0	0	0.17	30	10	0.5	1	2	10
4157	1	2	28	0	12000	1	2	0	2	5	0	0	0	0.5	16	5	1	1	10	25
4159	2	2	35	1	5000	1	2	1	11	0	0	1	0	0.915	20	5	1.67	1	16	10
4161	1	2	33	1	20000	1	1	1	8	2	0	0	0	0.5	12	5	1	1	8	10
4169	1	2	32	0	9000	1	1	0	11	1	0	0	0	0.33	6	70	0.33	1	14	2.5
4170	2	1	19	0	1000	1	2	1	11	5	0	0	0	0.5	8	10	1	1	8	10
4178	2	2	27	0	6000	1	1	0	6	5	0	0	0	0.33	10	5	0.83	1	8	10
4182	1	1	21	0	4000	1	1	0	2	5	0	0	0	0.5	12	15	0.915	1	11	22.5
4184	2	1	22	0	10000	1	2	1	8	5	0	0	0	0.67	12	2.5	0.67	0	14	10
4185	1	1	58	0	14000	1	3	0	8	2	0	0	0	0.67	6	2.5	0.67	1	8	10
4191	2	1	19	1	20000	1	1	0	8	4	0	0	0	0.585	20	3.75	0.83	0	6	20
4193	2	1	20	1	8000	1	2	0	8	5	0	0	0	1.17	30	2.5	2.33	1	12	20
4195	1	7	36	0	22000	1	2	1	8	5	0	0	0	0.5	30	2.5	1.67	1	8	20
4200	2	1	19	1	4000	1	1	0	2	5	0	0	0	0.5	10	5	1.5	1	6	20
4206	2	1	21	0	8000	1	3	1	1	4	0	0	0	0.83	30	3.75	1	1	10	10
4208	1	1	21	0	7000	1	2	0	9	5	0	0	0	0.67	12	10	1	0	8	15
4216	2	1	22	1	4000	1	1	1	1	5	0	0	0	1	30	2.5	2.33	1	8	15
4220	2	1	21	1	10000	1	1	0	8	4	0	0	0	0.67	15	7.5	0.67	0	10	10
4226	2	4	41	1	7000	1	2	0	11	2	0	0	0	0.33	10	5	1	1	6	25
4227	1	7	50	0	8000	1	1	1	2	4	0	0	0	0.5	14	5	0.67	1	8	10
4228	2	6	29	1	8000	1	1	1	2	5	0	0	0	0.67	15	7.5	0.5	1	14	10
4235	1	1	19	1	30000	1	4	0	6	5	0	0	0	0.67	20	2.5	1.5	1	10	10
4236	2	1	24	1	4000	1	1	0	2	4	0	0	0	0.75	20	5	1.5	1	8	2.5
4245	2	1	23	0	6000	1	1	1	2	5	1	0	0	0.75	9	5	1.67	1	14	30
4255	1	2	28	0	20000	1	1	0	8	3	0	0	0	0.67	14	10	1.33	1	8	20
4256	1	7	53	1	22000	1	2	0	8	5	0	0	0	0.5	10	5	0.83	1	8	15
4258	1	1	23	1	22000	1	1	1	8	2	0	0	0	0.33	10	2.5	1	1	8	25
4269	2	2	28	1	3000	1	1	0	8	5	1	0	0	0.5	12	10	1	0	8	15
4270	1	2	64	1	35000	1	2	0	8	0	0	0	1	0.5	2	5	0.83	0	8	15
4271	1	2	38	0	6000	1	1	0	2	5	0	0	0	0.5	6	5	0.67	1	8	10
4272	1	1	32	1	3000	1	3	1	8	5	1	0	0	0.17	8	15	0.33	1	14	2.5
4277	2	1	26	1	3000	1	1	1	6	5	0	0	0	0.5	14	5	0.83	1	8	35
4279	2	1	30	1	9000	1	2	0	1	3	0	0	0	0.67	10	2.5	1.17	1	8	2.5
4294	2	1	18	1	12000	1	3	0	8	5	0	0	0	0.585	20	3.75	0.83	1	8	15
4301	1	2	26	1	26000	1	2	0	2	5	1	0	0	1	30	2.5	1.67	1	12	10
4302	2	1	20	1	3000	1	2	0	8	4	0	0	0	0.67	15	7.5	1.5	1	12	15
4304	2	1	21	1	12000	1	3	0	8	4	0	0	0	0.5	12	15	0.67	1	8	5
4306	1	2	36	0	10000	1	1	1	8	5	0	0	0	0.67	20	2.5	1	1	8	10
4311	2	1	34	0	3000	1	1	1	6	4	0	0	0	1	20	2.5	1.83	1	18	10
4315	1	7	63	0	16000	1	1	0	8	5	0	0	0	0.5	20	70	0.585	0	6	15
4319	1	1	25	1	10000	1	3	0	8	4	0	0	0	0.5	10	10	1	1	8	10
4327	1	2	51	0	14000	1	2	0	8	2	0	0	0	0.83	30	5	2	1	10	15
4329	2	1	19	0	6000	1	2	0	8	5	0	0	0	0.5	12	10	1.17	1	14	20
4336	2	1	19	1	10000	1	1	0	8	5	0	0	0	0.5	10	2.5	0.83	1	8	15
4340	1	7	46	1	6000	1	1	0	6	2	0	0	0	0.33	16	2.5	0.83	1	6	10
4345	1	2	27	0	5000	1	1	1	2	5	0	0	0	0.33	16	5	0.67	0	11	12.5
4348	2	1	24	1	20000	1	2	1	6	3	0	0	0	0.5	10	5	1.33	1	8	10
4352	2	1	22	0	10000	1	1	1	1	5	0	0	0	0.33	10	2.5	1	1	14	30
4372	2	2	35	0	5000	1	1	0	2	3	0	0	0	0.5	14	3.75	1	1	8	25
4373	1	7	38	0	8000	1	1	0	1	4	0	0	0	0.67	16	10	1.33	1	12	20
4382	2	1	24	0	12000	1	1	1	6	5	0	0	0	0.67	20	10	0.83	1	14	20
4383	2	2	28	0	3000	1	1	0	2	5	0	0	0	0.5	12	2.5	1	0	8	20
4396	1	1	22	0	6000	1	1	0	2	5	0	0	0	0.17	6	2.5	1.17	1	10	10
4402	2	1	24	0	5000	1	1	0	8	5	0	0	0	0.5	10	3.75	1.17	1	8	20
4406	1	2	42	1	6000	1	1	1	8	1	0	0	0	0.67	4	15	1	1	8	10
4408	2	1	21	0	16000	1	2	0	8	4	0	0	0	0.5	10	5	1	1	8	10
4409	1	4	35	1	20000	1	2	1	9	2	0	0	0	0.67	20	10	0.83	1	6	10
4410	1	1	57	1	10000	1	1	1	6	3	0	0	0	0.67	30	20	1.17	1	8	10
4411	2	1	24	0	2000	1	1	1	6	3	1	0	0	0.415	9	2.5	1.17	1	10	10
4414	2	1	26	0	5000	1	1	1	2	0	0	0	1	0.83	20	5	1.5	1	6	15
4421	1	7	53	1	10000	1	1	0	8	4	0	0	0	0.5	20	2.5	1.67	1	12	10
4429	1	2	28	0	10000	1	1	1	8	2	0	0	0	0.33	4	10	0.83	0	10	15
4430	2	1	19	0	5000	1	1	0	8	5	0	0	0	0.415	10	10	1	1	14	40
4433	2	2	27	0	10000	1	1	1	8	4	0	0	0	0.415	9	2.5	0.67	1	8	2.5
4435	2	2	26	1	2000	1	1	0	2	5	0	0	0	0.67	12	10	1.17	1	8	20
4438	2	1	19	0	12000	1	2	0	11	5	0	0	0	1	30	2.5	2	1	12	10
4439	2	1	28	0	10000	1	3	0	6	5	0	0	0	1	30	2.5	2	1	12	10
4444	1	1	22	0	16000	1	2	1	8	5	0	0	0	0.83	18	10	1.17	1	8	10
4448	1	1	23	1	14000	1	3	1	8	3	0	0	0	0.5	20	10	0.67	0	8	15
4459	2	1	18	0	6000	1	2	1	1	3	0	0	0	0.5	10	5	1	1	8	2.5
4461	2	1	25	1	16000	1	1	0	2	5	1	0	0	0.915	20	5	1.5	1	12	2.5
4470	2	2	30	1	12000	1	2	1	1	2	0	0	0	1	30	2.5	2	1	10	5
4472	2	2	24	1	5000	1	3	0	2	5	0	0	0	0.75	20	5	1.67	0	12	30
4477	2	1	20	1	3000	1	2	0	1	4	0	0	0	0.67	8	5	1.17	1	6	35
4478	2	1	22	0	9000	1	1	1	2	5	0	0	0	0.33	12	2.5	1.67	0	14	40
4479	1	2	53	0	14000	1	1	0	2	1	0	0	0	0.5	20	2.5	1.085	1	8	15
4482	1	7	50	1	12000	1	1	0	8	5	0	0	0	0.33	10	2.5	0.67	0	8	15
4486	1	1	59	1	2000	1	1	1	6	3	0	0	0	0.5	30	10	0.67	1	8	30
4492	1	7	81	1	18000	1	1	0	8	5	0	0	0	0.67	20	10	1.33	1	8	20
4493	1	7	53	1	16000	1	1	0	8	5	0	0	0	0.33	8	2.5	1	1	10	25
4500	2	1	28	0	2000	1	1	1	1	5	0	0	0	0.67	19	6.25	2	1	8	20
4501	2	2	36	0	7000	1	1	1	2	2	0	0	0	0.75	30	6.25	1	0	12	5
4502	1	2	30	1	5000	1	1	0	2	2	0	0	0	0.83	30	10	1.25	1	8	15
4509	1	1	51	1	4000	1	1	0	6	4	0	0	0	1.17	14	15	0.915	1	10	7.5
4512	1	2	40	1	14000	1	1	1	8	1	0	0	0	0.83	20	5	1.17	1	10	15
4518	1	1	25	1	16000	1	3	0	8	5	1	0	0	1	14	2.5	0.67	1	8	30
4521	2	1	22	1	2000	1	1	0	6	5	0	0	0	0.67	14	2.5	1	0	8	5
4524	2	2	32	0	5000	1	1	0	2	5	0	0	0	0.5	10	2.5	1	0	6	10
4528	1	7	53	1	24000	1	2	0	8	5	0	0	0	1.17	30	2.5	2.33	1	12	20
4536	1	1	23	0	35000	1	4	1	8	3	0	0	0	0.67	30	10	1.17	1	10	15
4541	2	1	25	0	12000	1	2	0	8	5	0	0	0	0.67	19	6.25	1.5	1	6	10
4542	2	2	26	0	18000	1	2	0	9	5	0	0	0	0.915	20	5	1.17	1	12	2.5
4544	2	1	23	0	10000	1	3	1	2	1	0	0	0	0.33	10	5	0.5	0	8	15
4554	2	1	21	0	5000	1	1	0	2	5	0	0	0	0.67	12	2.5	1	0	8	25
4557	2	1	21	0	3000	1	1	0	6	5	0	0	0	0.915	18	2.5	1.83	1	12	10
4560	2	1	21	0	24000	1	3	0	8	5	0	0	0	0.67	19	6.25	1.5	1	8	20
4566	2	1	26	1	2000	1	1	0	2	5	0	0	0	1	20	2.5	2	1	12	5
4576	1	6	35	0	8000	1	1	0	2	5	0	0	0	0.83	30	2.5	1.415	1	12	15
4577	2	2	25	1	18000	1	2	0	8	1	0	0	0	0.915	20	5	1.5	1	12	10
4579	2	1	21	0	2000	1	1	0	1	5	0	0	0	0.33	8	10	0.83	1	8	2.5
4584	2	1	21	1	2000	1	1	0	6	5	0	0	0	0.5	8	15	0.83	1	8	20
4585	1	4	26	0	24000	1	2	0	6	0	0	0	1	0.67	10	2.5	1.17	1	8	10
4588	1	1	25	1	3000	1	1	0	8	5	0	0	0	1	16	15	1.25	1	14	17.5
4597	1	7	65	1	18000	1	1	0	8	5	0	0	0	0.33	20	2.5	1	1	8	10
4600	2	4	47	0	12000	1	1	0	1	5	0	0	0	0.33	6	2.5	1	0	8	15
4602	2	1	21	0	4000	1	2	0	1	5	1	0	0	0.33	6	2.5	0.5	1	6	10
4608	1	2	48	1	12000	1	2	1	10	3	0	0	0	0.33	10	2.5	0.67	1	8	10
4610	1	7	35	1	12000	1	1	0	8	5	0	0	0	0.5	8	2.5	0.67	0	8	15
4612	2	1	24	1	20000	1	2	1	8	0	0	1	0	0.83	20	5	0.5	0	12	15
4615	2	2	28	1	7000	1	1	1	8	0	0	1	0	0.83	30	3.75	1	1	10	20
4616	2	6	61	1	5000	1	1	0	8	5	0	0	0	0.5	12	5	0.83	1	8	20
4618	1	1	22	1	10000	1	2	1	6	5	0	0	0	0.33	4	2.5	1.17	1	8	5
4619	1	4	44	1	6000	1	1	0	6	5	0	0	0	0.33	30	5	0.83	0	8	15
4620	1	1	57	1	2000	1	4	0	1	5	0	0	0	0.33	6	5	0.67	1	8	10
4621	1	2	27	0	3000	1	1	0	8	5	0	0	0	0.5	8	10	1	1	12	20
4626	1	7	39	0	12000	1	1	0	8	5	0	0	0	0.5	12	10	0.67	1	8	10
4628	2	1	25	0	18000	1	2	1	8	5	0	0	0	0.5	10	5	0.67	1	6	2.5
4632	2	2	38	1	22000	1	1	0	8	5	0	0	0	0.5	10	10	1	1	8	20
4634	1	6	38	1	14000	1	1	0	8	5	0	0	0	0.5	10	2.5	1	1	8	10
4635	1	7	39	0	18000	1	2	0	2	5	0	0	0	0.67	12	10	0.67	0	8	15
4636	2	2	45	1	6000	1	2	1	1	3	0	0	0	0.67	15	7.5	2	0	12	10
4638	2	1	20	0	6000	1	1	0	6	4	0	0	0	0.33	10	2.5	0.5	0	8	10
4641	1	6	35	0	18000	1	1	0	2	2	0	0	0	0.67	14	2.5	1.17	1	8	35
4646	1	4	33	0	10000	1	3	0	9	5	0	0	0	1	20	10	1.67	1	12	25
4647	1	4	33	1	5000	1	1	0	8	5	0	0	0	1	14	20	2	1	12	10
4648	1	4	52	0	16000	1	1	0	6	5	0	0	0	0.5	16	10	1	1	8	10
4649	2	1	22	0	4000	1	2	1	11	0	0	0	1	0.75	30	6.25	1.5	1	6	20
4650	1	2	42	1	8000	1	1	1	8	3	0	0	0	1	16	5	1.67	1	12	10
4653	2	4	59	0	20000	1	2	0	8	5	0	0	0	0.83	30	3.75	1	1	6	10
4654	2	2	28	0	6000	1	1	1	6	3	0	0	0	0.33	10	5	1.5	1	14	10
4661	2	2	28	1	7000	1	1	0	2	5	0	0	0	0.5	10	5	0.83	1	8	30
4665	1	6	37	1	14000	1	2	1	8	5	0	0	0	0.33	16	5	0.33	0	8	5
4676	1	2	46	0	3000	1	1	0	2	5	0	0	0	0.33	30	70	1	0	8	20
4677	1	1	24	1	10000	1	2	0	8	5	0	0	0	0.83	20	2.5	1.17	1	10	15
4681	2	7	64	1	14000	1	1	1	8	4	0	0	0	1	6	2.5	0.67	1	8	15
4684	2	1	20	0	7000	1	1	0	1	5	0	0	0	0.5	18	15	1	0	6	10
4687	1	7	32	1	9000	1	1	0	8	4	0	0	0	0.5	16	5	1.33	1	8	20
4689	1	7	32	0	12000	1	1	0	8	5	0	0	0	0.5	16	2.5	0.67	0	8	15
4690	2	2	29	1	12000	1	1	0	8	5	0	0	0	0.67	10	5	1	1	8	10
4694	1	7	45	0	9000	1	1	0	6	3	0	0	0	0.83	30	10	0.83	1	12	17.5
